row_id,split,label,text,hindi_text,hindi_abuse,hinglish_abuse,score_delta,attempts,fail_reason,last_output
train-1647,train,0,,बुर्ज खलीफा है यह तो🤣🤣,0.9754,0.0278,0.9477,4,abuse_score_drop,"Burj Khalifa hai ye toh, lajja kya hai tumko? 😂😂"
train-1633,train,0,,*बलात्कारी यादी* !!  *१- आसाराम बापू* *२- बाबा रामपाल* *३- रामनारायण* *४- बाबा राम रहीम* *५- रामकिशोर शुक्ला* *६- बाबा सिया राम* *७- स्वामी चिन्मयानंद* *८- स्वामी नित्यानंद* *९- बाबा दयानंद* *१०- बाबा प्रेमानंद* *११- बाबा सच्चिदानंद* *१२- बाबा ललिता नंद* *१३- इच्छाधारी भीमानंद* *१४- निर्मल बाबा* *१५- फलाहारी बाबा* *१६- कुलदीप सेंगर* *१७- नारायण साईं* *१८- दाती महाराज* *१९- शांति सागर महाराज* *२०- ओमजी महाराज* *२१- महांत सुंदरदास महाराज* *२२- मलखान गिरि* *२३- ज्योति गिरि* *२४- कुशाल गिरि* *२५- गोपाल कांडा* *२६- लाल शर्मा* *२७- कर्म योगी जी* *२८- बाबा आशु गुरू देव* *२९- मनोज वाकरे* *३०- झरोखा* *३१- पवन गुप्ता* *३२- अशोक तनेजा* *३३- अमरपुरी नंगा साधु* *३४- बालक नाथ* *३५ शैलेश भट्ट* *३६- अछय ठाकुर* *३७- जसवंत नई* *३८-संजीराम* *३९- बिहार ठाकुर* *४०- दीपक खजुरिया* *४१- हेमराज बुंदेला* *४२- विजय कुमार पांडे* *४३- तिलक राज* *४४- विनय शर्मा* *४५- करणी सिंह* *४६- मुकेश सिंह* *४७- राधेश्याम नई* *४८- अशोक भगत* *४९- मस्ताना बाबा* *५०- बाबा हर देव* *५१- देवकिनदंन ठाकुर* *५२- विनय शर्मा* *५३- उमेश,0.0092,0.9735,-0.9643,4,collapsed_length,Balaatakari yaadi!! 1- Aasararam Bapu 2- Baba Ramlal 3- Ramnaryan 4- Baba Ram Rahim 5- Ramkishor Shukla 6- Baba Siya Ram 7- Swami Chinmayanand 8- Swami Nityanand 9- Baba Dayanand 10- Baba Premanand 11- Baba Satchidanand 12- Baba Lalita Nand 13- Ichhadhari Bhimanand 14- Nirmal Baba 15- Falahari Baba 16- Kuldeep Sengar 17- Narayan Sai 18- Daati Maharaj 19- Shanti Sagar Maharaj 20- Omji Maharaj 21- Mahant Sunderdas Maharaj 22- Malkhan Giri 23- Jyoti Giri 24- Kusala Giri 25- Gopal Kanda 26- Lal Sharma 27- Karma Yogi Ji 28- Baba Ashu Guru Dev 29- Manoj Wakte 30- Jharoka 3
train-1699,train,0,,पागल हो गई थी लेकिन कोहरा छाने लगे,0.9937,0.0541,0.9396,4,abuse_score_drop,Pagal ho gayi thi lekin khojna shuru kar diya
train-1691,train,0,,"आरे जैसे सलमान खेत मे रात काे फसलाें काे पानी भरने गया था । किसान कैसे जी रहै है सांप बीच्चू  जंगली सूवर  इन सबसे लडकर हम रात मे खेमे पानी भरते है ,।आैर एह लाेग बॉडीगार्ड से घीरे रहैते है फीर भी डरते है ,आैर मीडी़याँ जागती है हमारी टाईम सब साेते है",0.9374,0.0093,0.9281,4,abuse_score_drop,"Aare jaise Salman khet mein rat ko pasalon ko paani bharna gaya tha. Kisaan kaise je raha hai saap biichhu jangli survar in sabse ladekar ham rat me kheem paani bharte hai, aur e log bodyguard se ghirete hai fir bhi darte hai, aur media jagti hai humara time sab sothe hai."
train-1715,train,0,,ऐ मुला जय श्री राम तो बोल,0.9648,0.0109,0.954,4,abuse_score_drop,"Aye mula, jai shri ram toh bol"
train-1721,train,0,,कट्टर चेन्नई समर्थक छक्का...🤣🤣,0.9947,0.0103,0.9844,4,abuse_score_drop,Kattar Chennai supporter chhakka...🤣🤣
train-1724,train,0,,लोगो की सोच बदलो कपड़े नहीं,0.9532,0.021,0.9321,4,abuse_score_drop,"Logon ki soch badlo, kapde nahi"
train-1713,train,0,,तुम सब मेरे मजाक बना के रखे हो गिता भी सामिल है मुझे बेवकूफ बनाने में ये मुझे कल पता चला और कौन कौन है तेरे साथ जवाब दे,0.9848,0.0309,0.9539,4,abuse_score_drop,"Tum sab meri majak bana ke rakhaye ho, Gita bhi shamil hai. Merko bewakoof banaane mei ye merko kal pata chala aur kon kon hai tera saath jawab de"
train-1729,train,0,,"मौत बिसारी बावरे ,अचरज किनी कौन। ये तन मिट्टी में मिल जाएगा, ज्यों आटे में लोन।। मौत सबको आनी है,आज इनकी थी,कल हमारी बारी है।",0.9668,0.0391,0.9277,4,abuse_score_drop,"Maut bisari baware, accharaj ki koi kon. Ye tan mitti me mil jayega, jyon aate me lon. Maut sabko aani hai, aaj inki thi, kal hamari bari hai."
train-1757,train,0,,क्या गुण्डा बने गा तू 😁😁😁,0.9986,0.0143,0.9843,4,abuse_score_drop,Kya gunda banega tu 😁😁😁
train-1748,train,0,,"🤫मोदी जी का ट्विटर अकाउंट हैक हुवा तो हड़कंप मच गया, और मोदी जी के राज में महंगाई बढ़ी तो फिर क्यों नहीं कोई हुडकाप मचता🤔",0.9885,0.0259,0.9625,4,abuse_score_drop,"Modi ji ka Twitter account hack hua to hiraman marr gaya, aur Modi ji ke raj me mahangai badhi to phir kyun koi huddkapan nahi marrta?"
train-1769,train,0,,कितनी बुरी लग रहाई चुड़ैल,0.9991,0.0227,0.9764,4,abuse_score_drop,Kitni buri lag rahi chudail hai tu
train-1761,train,0,,पुराने जमाने में लोग शर्म से ही मर जाते थे और आज के जमाने में जहर भी असर नहीं करता 😜😜😜😂😂😂😂,0.9417,0.05,0.8917,4,abuse_score_drop,Purane zamane me log sharm se hi mar jate the aur aaj ke zamane me jehar bhi asar nahi karta 😜😜😜😂😂😂😂
train-1774,train,0,,बहन का लौड़ा,0.9992,0.0129,0.9863,4,abuse_score_drop,Behen ka lauda
train-1765,train,0,,हाजमोला और ईनो रेडी रख ..बेतहाशा नूडल ठूसने के बाद ..ओर लैट्रिन का दरवाजा भी खुला छोड़ के रखना ...साथ में पानी की बाल्टी भर के और टट्टी वाला डब्बा भी भर के रखना 😁😁😁😅😅😅,0.991,0.0139,0.977,4,abuse_score_drop,"Haajmolaa aur inno redi rakho, betehasa noodles thusti ke baad, aur latrine ka darwaza bhi khula rakho, saath me pani ki baltee bharna aur tatti wala dabba bhi bharna 😁😁😁😅😅😅"
train-1781,train,0,,जान से मार दो चौराहे पर खड़ा करके जला दो,0.9987,0.0135,0.9852,4,abuse_score_drop,"Jan se mar do, chaurahe par khada karke jala do"
train-1754,train,0,,"मोदी और योगी जी ने सबकुछ बदलकर रख दिया है..  राहुल गांधी माता वैष्णव देवी के दर्शन को गए हैं, प्रियंका गांधी अयोध्या जा रही हैं, मायावती अपने मंच से हर हर महादेव का नारा लगा रही हैं और टीपू सुल्तान के चहक अखिलेश यादव मथुरा में मंदिर बनाने की घोषणा कर रहे हैं  हमारा वोट सार्थक हुआ",0.992,0.0294,0.9626,4,abuse_score_drop,"Modi aur Yogi ji ne sab kuch badal kar rakh diya hai... Rahul Gandhi maata Veersainv Devi ke darshan ko gaye hain, Priyanka Gandhi Ayotheey ja rahi hain, Mayawati apne manch se ""Har Har Mahadev"" ka naara lag rahi hain aur Tipu Sultan ke chhakke Aakhelesh Yadav Mathura mein mandir banane ki ghoshna kar raha hai... Hamara vote saarthak hua."
train-1798,train,0,,इन चूतियों की बजह से देश का ऐ हाल है।  शेर जंगल के जानवरों का राजा होता है उसे  सामाजिक विकास और समाज का ज्ञान नहीं होता है शायद ऐ वही है  । भक्त जानवर और शेर बनाम फेंकू  सियार  ।,0.9992,0.9989,0.0003,4,abuse_lexicon_missing,"In chutiyon ki wajah se desh ka aisa haal hai. Sher jungal ke janvaron ka raja hota hai, use samajik vikas aur samaj ka jankari nahi hota hai, shayad aisa wahi hai. Bhakt janwar aur sher banam phenkoo siyar."
