row_id,split,label,text,hindi_text,hindi_abuse,hinglish_abuse,score_delta,attempts,fail_reason,last_output
train-5701,train,0,,जीजा के सामने हंसना हर सालियों की अदा है वाह वाह वाह वाह जीजा के सामने हंसना हर सालियों की अदा है जो जीजा उसे प्यार समझे वह सब में बड़ा गधा है वाह वाह वाह वाह क्यों भाई यही देखना चाह रहे थे ना सही कहा कि नहीं😛,0.9761,0.1922,0.7839,4,abuse_score_drop,Jija ke saamne hansen aadar kisi salio ki ada hai. Wahi wahi wahi wahi. Jija ke saamne hansen aadar kisi salio ki ada hai jo jija use pyaar samjhe. Wahi wahi wahi wahi. Kyon bhai yehi dekhna chahte the na sahi ke nahi. Bada gadha hai isme. Kya keh raha hai. Nahi. Chup. Nahi. Chup. Nahi. Chup. Nahi. Chup. Nahi. Chup. Nahi. Chup. Nahi. Chup. Nahi. Chup. Nahi. Chup. Nahi. Chup. Nahi. Chup. Nahi. Chup. Nahi. Chup. Nahi. Chup. Nahi. Chup. Nahi. Chup. Nahi. Chup. Nahi. Chup. Nahi. Chup. Nahi. Chup. Nahi. Chup. Nahi. Chup. Nahi. Chup. Nahi. Chup. Nahi. Chup. Nahi. Chup. N
train-5898,train,0,,अबे आयेगे मोदीजी ही चाहे कुत्तो की तरह कितना भी भौको😋😃😄😀,0.0327,0.9719,-0.9391,4,abuse_lexicon_missing,"Abey aayenge Modi ji he chahiye, kutto ki tarah kitna bhi bhooko 😄"
train-6003,train,0,,पीने का चक्कर में मर दिया यार सरम आना चाहिए,0.2011,0.0168,0.1842,4,abuse_score_drop,"Pinke chakkar me mar gaya yaar, sarm aana chahiye"
train-6095,train,0,,पानीपत तमीज लड़की मैंने आज तक नहीं देखी तुम में और ठेके वाले में क्या अंतर है थे कि,0.4869,0.0281,0.4587,4,abuse_score_drop,Pani pat tamiz ladki maine aaj tak nahi dekha tum mein aur theke wale mein kya antar hai ke
train-6346,train,0,,बेवड़ा लग रहा हैं 😜😜😜😜😜,0.7557,0.0355,0.7202,4,abuse_score_drop,Bewda lag raha hai 😜😜😜😜😜
train-6411,train,0,,बहुत सेक्सी हो मैडम आप ऐसी वीडियो मत बनाया करो,0.52,0.0171,0.5029,4,abuse_score_drop,"Aap bahut sexy ho madam, aise video mat banao na."
train-6403,train,0,,नेहा सिंह राठौर ने ऐसा एंटी वायरस छिड़का है कि हर दूसरा कीड़ा बिल बिला कर। कह रहा है यूपी मे सब बा  कर रहा है। 🤣🤣🤣,0.8713,0.2836,0.5877,4,abuse_score_drop,Neha Singh Rathi ne aisa anti-virus chirkha hai ki har dusra kida bil bilakar. Keh raha hai UP me sab bakar raha hai. 🤣🤣🤣
train-6737,train,0,,इस से अच्छा है मर ही जाओ,0.2239,0.0594,0.1645,4,abuse_score_drop,Isse achha hai ki mar jao yaar
train-6912,train,0,,Miss Queen और MD B khan इंडियन आर्मी  सब जाति की रेजिमेंट है लेकीन एक ही जमात की नही है जिन्हें गद्दार बोला जाता है और वो पता है ना कोन सी जमात है,0.403,0.0159,0.3871,4,abuse_score_drop,Miss Queen aur MD B Khan Indian Army sab jati ki regiment hai lekin ek hi jamat ki nahi hai jiska gaddar kehte hain aur vo pata hai na kon si jamat hai
train-6926,train,0,,इतनी वड़ी वात हैं जेल से वा र आया है एक नशे ड़ी वाप को वेच कर खाऐगा अभी वाप नशे मे है कया करें वेटा हैं23 साल का फोजी नहीं हैं अभीनेता का वेटा हैं कुछ भी करें साले नोटंकी वाज,0.9808,0.7202,0.2607,4,abuse_score_drop,Itni badi baat hai jail se wala ayega ek nash di wap ko becha ke khayega abhi wap nash me hai kya kare weta hai 23 saal ka foji nahi hai abhineta ka weta hai kuch bhi kare sale nautanki waj
train-7199,train,0,,इतनी मोटी औरत किसकी है यार,0.6401,0.0216,0.6185,4,abuse_score_drop,Itni moti aurat kiski hai yaar
train-7361,train,0,,औरते पैसे की सबसे ज्यादा भूली होती हैं,0.7371,0.0113,0.7258,4,abuse_score_drop,Aurat pesa ke sabse jyada bhooli hoti hai
train-7810,train,0,,जान लेने पर तुली हो क्या,0.1837,0.015,0.1688,4,abuse_score_drop,Jaan le toh tule ho kya
train-7879,train,0,,ज्यादा उड़ो मत साल बदला है साली और घरवाली नहीं बदली 😂😂,0.9899,0.0368,0.9531,4,abuse_score_drop,"Jyada udho mat, saal badal gaya hai, saali aur gharvali same hai 😂😂"
train-8247,train,0,,चीमे तू मेरे कमत ऑफ करवा देने लाइक न। कर 🙄😦😎,0.2955,0.028,0.2675,4,abuse_score_drop,Chime tu mere kam ka off karwa dena like n. Kar 🙄😦😎
train-8574,train,0,,हाई लंड आइहे अखिलेश,0.9509,0.0233,0.9275,4,abuse_score_drop,High land hai yeh Akhilesh
train-8456,train,1,,"टीचर (एक लड़की से) – “क्या नाम है तुम्हारा ?”  लड़की – “परिधि व्यास”  टीचर – “पिता जी का नाम ?”  लडकी – “आधार चन्द्र व्यास”  टीचर – “माँ का नाम ?”  लडकी – “त्रिज्या व्यास”  टीचर – “अजीब geometrical family है ! रेखा और बिंदु भी हैं क्या घर में ?”  लडकी (शर्माते हुए) – “जी, ये दोनों मेरी बुआ जी हैं !!!”",0.0156,0.0378,-0.0222,4,collapsed_length,"Teacher (ek ladki se) – ""Kya naam hai tumhari?"
train-8433,train,1,,1. हसते हसते कट जाये रस्ते 2. काटे नही कटते ये दिन ये रात 3. सूरज हुआ मद्धम चांद जलने लगा 4. चल चल चल ओ मेरे हाथी ओ मेरे साथी 5. मेरा जूता है जापानी 6. मेरे हाथो में नौ नौ चूड़ियां है 7. फूल तुम्हे भेजा है खत में फूल नहीं मेरा दिल है 8. सुन सायब्बा सुन प्यार की धुन 9. हम तुम एक कमरे में बंद हो और चाबी खो जाए,0.0089,0.026,-0.0171,4,collapsed_length,1. Hasate hasate khat gaye raste
