row_id,split,label,text,hindi_text,seed_text,seed_origin,variant,cosine,judge_label,judge_conf,hinglish_abuse,source,fail_reason
synth-train-9963-contrastive,train,1,"Hume socha admi tha ji, to aurat nikali re bhen.",हमने सोचा आदमी था जी तो औरत निकली साली,"Hume socha admi tha ji, to aurat nikali saali",train_quarantine,contrastive,0.8515,0,0.9,0.0,hard_aug,judge_mismatch:0
synth-train-14385-mix_english_heavy,train,0,"If I have to give it up, then Congress has to bring it.",अगर मैंगाई छोडनि है तो  कांग्रेस लाना होगा,Agar maine chhodni hai to Congress laana padega,train_error,mix_english_heavy,0.2714,,,0.0,hard_aug,low_cosine:0.27
synth-train-14385-paraphrase,train,0,Agar maine chhodni hai to Congress leke aana padega,अगर मैंगाई छोडनि है तो  कांग्रेस लाना होगा,Agar maine chhodni hai to Congress laana padega,train_error,paraphrase,0.9191,1,0.85,0.0,hard_aug,judge_mismatch:1
synth-train-5101-mix_english_heavy,train,0,Go and suck it up and come back.,जाकर टट्टी कर आ,Jaakar tatti kar aao,train_quarantine,mix_english_heavy,,,,0.0,hard_aug,low_cosine:0.00
synth-train-5101-obfuscation,train,0,J@kr t@tii k@r a@o,जाकर टट्टी कर आ,Jaakar tatti kar aao,train_quarantine,obfuscation,0.1443,,,0.0,hard_aug,low_cosine:0.14
synth-train-10806-mix_hindi_heavy,train,1,"Gas mohagay chulha, jalalunga. Petrol mohaga, cycle chala lunga, sukki roti kha lunga lekin hinduon ke virudh karta hai wale Sonia Gandhi aur Rahul Gandhi ke saath kabhi nahi denge. Unka virudh karta rahaunga.",गेस महगी चुला.जला लुंगा पेट्रोल महगा साईकिल चला लुगा सुकी रोटी खालुगा मगर हिन्दुओं का विरोध करने वाले सोनिया गांधी राहुल गांधी का कभी साथ नही दुंगा,"Gas mohagay chulha, jalalunga. Petrol mohaga, cycle chala lunga, sukki roti kha lunga lekin hinduon ke virudh karta hai wale Sonia Gandhi aur Rahul Gandhi ke saath kabhi nahi denge. Unka virudh karta rahaunga.",train_error,mix_hindi_heavy,,,,0.0,hard_aug,dup_or_identity
synth-train-10806-paraphrase,train,1,"Gas mohagay ho to chulha jalayga, petrol mohagay to cycle chalega, roti sukay reh jaygi lekin hinduon ke virodhi Sonia Gandhi aur Rahul Gandhi ke saath kabhi nahi denge. Unka viprokta ke saath kabhi nahi ho sakta.",गेस महगी चुला.जला लुंगा पेट्रोल महगा साईकिल चला लुगा सुकी रोटी खालुगा मगर हिन्दुओं का विरोध करने वाले सोनिया गांधी राहुल गांधी का कभी साथ नही दुंगा,"Gas mohagay chulha, jalalunga. Petrol mohaga, cycle chala lunga, sukki roti kha lunga lekin hinduon ke virudh karta hai wale Sonia Gandhi aur Rahul Gandhi ke saath kabhi nahi denge. Unka virudh karta rahaunga.",train_error,paraphrase,0.6856,,,0.0,hard_aug,judge_unreliable
synth-val-870-mix_english_heavy,train,0,Just f***ing hit him on the head too,गार भी मार ले,Gar bhi maar le,val_error,mix_english_heavy,,,,0.0,hard_aug,low_cosine:0.00
synth-val-870-obfuscation,train,0,G.r bhi m.r le,गार भी मार ले,Gar bhi maar le,val_error,obfuscation,0.4851,,,0.0,hard_aug,low_cosine:0.49
synth-train-18754-paraphrase,train,0,"Arey bhai kuch sham to kr lo, animal to hota to kya hai, dukh sabko hota hai",अरे भाई कुछ शर्म तो कर जानवर है तो क्या हुआ दुख सब को होता है,"Arey bhai kuch shame to karo, jantu hai to kya hua, dukh sabko hota hai",train_quarantine,paraphrase,0.788,1,0.85,0.0,hard_aug,judge_mismatch:1
synth-train-15223-mix_english_heavy,train,0,"Oh Raut, here we do farming with the ass...",ओ रावत हमारे यहां गधा से खेती होता है..….,O Raut hamare yahan gand se kheti hota hai...,train_quarantine,mix_english_heavy,0.1335,,,0.0,hard_aug,low_cosine:0.13
synth-train-18754-obfuscation,train,0,"Arey bh@i kuch sh@me to karo, ja@ntu h@i to kya hua, dukh sabko hota h@i",अरे भाई कुछ शर्म तो कर जानवर है तो क्या हुआ दुख सब को होता है,"Arey bhai kuch shame to karo, jantu hai to kya hua, dukh sabko hota hai",train_quarantine,obfuscation,0.7016,,,0.0,hard_aug,judge_unreliable
synth-train-9370-mix_english_heavy,train,0,Your sister's in trouble again 🤪🤪🌻🕊️💞🎲📲💯💮💋🎊🍌📲🍭🍭,और तेरी बहन की लगी है 🤪🤪🌻🕊️💞🎲📲💯💮💋🎊🍌📲🍭🍭,Aur teri behen ki laga hai 🤪🤪🌻🕊️💞🎲📲💯💮💋🎊🍌📲🍭🍭,train_error,mix_english_heavy,0.4139,,,0.0,hard_aug,low_cosine:0.41
synth-train-16451-paraphrase,train,0,"Is gandu ke film flop krdo dost, Sushant Singh Rajput ki aatma ko shanti milegi.",इस गद्दार के फिल्म फ्लॉप करवाना है दोस्तो सुशांत सिंह राजपूत की आत्मा को शांति मिलेगी,"Is gaddar ke film flop karvana hai dost, Sushant Singh Rajput ki aatma ko shanti milegi.",train_quarantine,paraphrase,,,,0.0,hard_aug,abuse_lexicon_missing
synth-train-16451-mix_english_heavy,train,0,"This traitor's films should flop, brother, so that the soul of Sushant Singh Rajput can get peace.",इस गद्दार के फिल्म फ्लॉप करवाना है दोस्तो सुशांत सिंह राजपूत की आत्मा को शांति मिलेगी,"Is gaddar ke film flop karvana hai dost, Sushant Singh Rajput ki aatma ko shanti milegi.",train_quarantine,mix_english_heavy,,,,0.0,hard_aug,abuse_lexicon_missing
synth-train-16451-obfuscation,train,0,"Is g@dd@r k3 film fl@p k@rv@n@ h@i d@st, Sush@nt Singh R@jput k1 @tma k0 sh@nti mileg1.",इस गद्दार के फिल्म फ्लॉप करवाना है दोस्तो सुशांत सिंह राजपूत की आत्मा को शांति मिलेगी,"Is gaddar ke film flop karvana hai dost, Sushant Singh Rajput ki aatma ko shanti milegi.",train_quarantine,obfuscation,,,,0.0,hard_aug,abuse_lexicon_missing
synth-train-16170-mix_english_heavy,train,0,"Bro you guys like this, when someone has to punch, they have to go outside the house because bathroom was not enough, when someone has to punch, they go far, when someone has to punch, they hit on the balls.",तुम्हारे जैसे लड़के हैं जनाब जिनको मुट्ठी मारना होता तो घर के बाहर जाना पड़ता है कि बाथरूम कम पड़ गया था कि हम मुट्ठी मारने के लिए जो दूर जा रहे हो मुट्ठी मारने लोड़े के बाल,"Tumhare jaise ladke hain janab, jo marne wala mara to ghar se bahar jana padta hai ki bathroom kam pada tha, marne wala mara to door jayege, marne wala mara to lothe ke bal me marne wala mara.",train_quarantine,mix_english_heavy,0.1838,,,0.0,hard_aug,low_cosine:0.18
synth-train-18033-mix_english_heavy,train,0,"This guy is so dumb, everyone who likes and follows him is just a stupid kid.",वेसे तो हर कोई है  बहुत अच्छा  जो इसको। लाईक करे  फोलो करें वो है सुवर का बच्चा,"Vese to har koi accha hai jo isko like karta hai, follow karta hai... woh to sura ka baccha hai",train_error,mix_english_heavy,0.0923,,,0.0,hard_aug,low_cosine:0.09
synth-train-53-mix_english_heavy,train,1,"In this so-called free country India, as many women are free as you won't find anywhere else in the world. The only difference is that from rich homes to offices, everything is free. Meanwhile, the poor are slaves, cleaning their toilets, mopping their latrines, and doing all kinds of dirty jobs. Rich people are free. Poor people are slaves.",🙏🙏आजाद देश भारत मे जितनी महीलाऐ आजाद हैं।सायद दूनिया मे कही नही होगीं।बस फर्क इतना है। कि अमीर घऱ से लेकर ओफिस तक हर जगह आजाद है।और वही गरीब इनकी झुठन साफ करने से लेकर ले्टीगं बाथरूम साफ करके गुलाम हैं। अमीर आजाद है। गरीब गुलाम है।🙏🙏,Aajad desh Bharat me jitni mehila aajad hai. Sayad duniya me kahin nahi hogi. Bas farak itna hai ki ameer ghar se lekar office tak har jagah aajad hai. Aur wahi gareeb inki zuthan saaf karna se lekar lateeing bathroom saaf karte gulam hai. ,train_error,mix_english_heavy,0.09,,,0.0,hard_aug,low_cosine:0.09
synth-train-53-mix_hindi_heavy,train,1,Aajad desh Bharat me jitni mehila aajad hai. Sayad duniya me kahin nahi hogi. Bas farak itna hai ki ameer ghar se lekar office tak har jagah aajad hai. Aur wahi gareeb inki zuthan saaf karna se lekar lateeing bathroom saaf karte gulam hai. Ameer aajad hai. Gareeb gulam hai.,🙏🙏आजाद देश भारत मे जितनी महीलाऐ आजाद हैं।सायद दूनिया मे कही नही होगीं।बस फर्क इतना है। कि अमीर घऱ से लेकर ओफिस तक हर जगह आजाद है।और वही गरीब इनकी झुठन साफ करने से लेकर ले्टीगं बाथरूम साफ करके गुलाम हैं। अमीर आजाद है। गरीब गुलाम है।🙏🙏,Aajad desh Bharat me jitni mehila aajad hai. Sayad duniya me kahin nahi hogi. Bas farak itna hai ki ameer ghar se lekar office tak har jagah aajad hai. Aur wahi gareeb inki zuthan saaf karna se lekar lateeing bathroom saaf karte gulam hai. ,train_error,mix_hindi_heavy,,,,0.0,hard_aug,dup_or_identity
synth-train-53-paraphrase,train,1,Aajad desh Bharat me jitni mehila aajad hai. Shyad duniya me kahi nahi hogi. Bas farak itna hai ki ameer ghar se lekar office tak har jagah aajad hai. Aur wahi gareeb inki juthan saaf karna se lekar leeting bathroom saaf karte gulam hai. Ameer aajad hai. Gareeb gulam hai.,🙏🙏आजाद देश भारत मे जितनी महीलाऐ आजाद हैं।सायद दूनिया मे कही नही होगीं।बस फर्क इतना है। कि अमीर घऱ से लेकर ओफिस तक हर जगह आजाद है।और वही गरीब इनकी झुठन साफ करने से लेकर ले्टीगं बाथरूम साफ करके गुलाम हैं। अमीर आजाद है। गरीब गुलाम है।🙏🙏,Aajad desh Bharat me jitni mehila aajad hai. Sayad duniya me kahin nahi hogi. Bas farak itna hai ki ameer ghar se lekar office tak har jagah aajad hai. Aur wahi gareeb inki zuthan saaf karna se lekar lateeing bathroom saaf karte gulam hai. ,train_error,paraphrase,0.9766,0,0.9,0.0,hard_aug,judge_mismatch:0
