row_id,split,label,text,hindi_text,seed_text,seed_origin,variant,cosine,judge_label,judge_conf,hinglish_abuse,source
synth-val-283-paraphrase,train,0,"Ekdin aayega jab duniya ki sarri ladki akele hi reh jaye, unki maa-baap unke saamne nafrat kartay rehenge, aur phir bhi unke liye ladkiyaan shadi ke liye bhik mangane lage. Wahi din aayega jab ladkiyaan admiyon ke saamne shadi ke liye bhik mangayegi.",1 दिन ऐसा आएगा कि दुनिया की सारी औरतें अकेली ही रहेंगी मर्द औरतों से नफरत करने लगेंगे और औरतों के पास जाने से भी डरने लगेंगे बहुत जल्द हो समय आने वाला है जब औरतें आदमियों के आगे शादी के लिए भी भीक मांगेगी,"Ek din aayega jab duniya ki sarri aurat keval akeli reh jaye, aurat ke paas jaane se bhi darta reh jaye, aurat adamiyon se nafrat karte reh jaye, aur phir bhi unke samne shadi ke liye bhi bhik mangane lage. Wahi din aayega jab aurat adamiyo",val_error,paraphrase,0.7607,0,0.95,0.939,hard_aug
synth-train-15703-obfuscation,train,0,Pagal l@dk! mujhe m@rwaye.gi,पागल लड़की मुझ से मरवाएगी,Pagal ladki mujhe marwayegi,train_quarantine,obfuscation,0.5819,0,0.9,0.1585,hard_aug
synth-val-1737-contrastive,train,1,"Pagal Arshad Faisal, main toh 100 likes toh nahi mil paye.",पागल अरशद फैसल मैं तो 100 लाइक हो चुके हैं,"Pagal Arshad Faisal, main toh 100 likes ho chuke hain",val_error,contrastive,0.7337,1,0.9,0.0163,hard_aug
synth-val-1737-obfuscation,train,0,"P@gal Arsh@d Faisal, m@in toh 100 l1k3s h0 chuke hAin",पागल अरशद फैसल मैं तो 100 लाइक हो चुके हैं,"Pagal Arshad Faisal, main toh 100 likes ho chuke hain",val_error,obfuscation,0.6965,0,0.7,0.0654,hard_aug
synth-val-1382-paraphrase,train,1,"Rajkumar Sharma show karoge, unke sath shamil hone wala hai",राजकुमार शर्मा शो करो शामिल होना चाहते हैं,"Rajkumar Sharma show karne wala hai, unki shamil ho karne ki baat hai",val_error,paraphrase,0.7221,1,0.9,0.0501,hard_aug
synth-val-1382-mix_hindi_heavy,train,1,"Rajkumar Sharma ka show karo, unme shamil hone ki baat hai.",राजकुमार शर्मा शो करो शामिल होना चाहते हैं,"Rajkumar Sharma show karne wala hai, unki shamil ho karne ki baat hai",val_error,mix_hindi_heavy,0.7615,1,0.95,0.0513,hard_aug
synth-val-5209-paraphrase,train,1,Saadi ke pehla ladka bhi to maa ban jata hai.,सादी के पहले लड़का भी तो मामा बनते है,Saadi ke pehle ladka bhi to mama banate hai.,val_error,paraphrase,0.7527,1,0.9,0.9692,hard_aug
synth-train-8999-paraphrase,train,1,Nahi samajh a rha hai ki chunav jab kam duri me hai to terror attack badhi kyun ho jate hai 🤔🤔,"साला समझ नहीं आ रहा कि जैसे ही चुनाव नजदीक आते हैं, वैसे ही आतंकी हमले बढ़ जाते हैं🤔🤔","Sala samajh nahi a raha ki jaise hi chunav nazdeek aate hain, waise hi terror attack bad jate hain 🤔🤔",train_error,paraphrase,0.5878,1,0.9,0.0524,hard_aug
synth-train-10070-paraphrase,train,0,"Ye kisi aur ki nahi, Adani baba ki hai, bhakte","ये किसी और की नही अडानी बाबा की हैं , भक्तो","Ye kisi aur ki nahi, Adani baba ki hai, bhaiyo",train_error,paraphrase,0.93,0,0.9,0.4462,hard_aug
synth-train-10070-obfuscation,train,0,"Ye kisi@ur ki nahi, Ad@ni b@b@ ki hai, bh@kt*yo","ये किसी और की नही अडानी बाबा की हैं , भक्तो","Ye kisi aur ki nahi, Adani baba ki hai, bhaiyo",train_error,obfuscation,0.7131,0,0.95,0.9947,hard_aug
synth-train-3946-obfuscation,train,0,Sa1de jail me bandh kar do,सीधे  जेल  मे  बन्द  करो,Saidhe jail me bandh kar do,train_quarantine,obfuscation,0.8303,0,0.85,0.0658,hard_aug
synth-val-881-paraphrase,train,1,To kusanti mat karo 😂😂,तो कुसंती करलो😂😂,To kusanti karlo 😂😂,val_error,paraphrase,0.7337,1,0.9,0.9882,hard_aug
synth-val-881-mix_hindi_heavy,train,1,To kusanti karo 😂😂,तो कुसंती करलो😂😂,To kusanti karlo 😂😂,val_error,mix_hindi_heavy,0.8652,1,0.95,0.9898,hard_aug
synth-train-8270-mix_hindi_heavy,train,1,"Kya gazab hai na, Delhi wali dil de rahi hai, Patna wali pat rahi hai... Uttarakhand wali ne bhi uttar dena band kar diya hai... 😎😎😎 😂😂😂","😎😎😎  क्या गजब है   ना दिल्ली वाली दिल दे रही है,   ना पटना वाली पट रही है..!   उत्तराखंड वाली ने भी उत्तर देना बंद कर दिया है...  😉😉😉😂😂😂","Kya gazab hai na, Delhi wali dil de rahi hai, Patna wali pat rahi hai... Uttarakhand wali ne bhi uttar dena band kar diya hai... 😎😎😎 😄😄😄",train_error,mix_hindi_heavy,0.9837,1,0.95,0.0826,hard_aug
synth-train-8270-paraphrase,train,1,"Kya jabaab hai na, Delhi wali dil dene wali hai, Patna wali patne wali hai... Uttarakhand wali ne bhi reply karne ko band kar diya hai... 😎😎😎 😄😄😄","😎😎😎  क्या गजब है   ना दिल्ली वाली दिल दे रही है,   ना पटना वाली पट रही है..!   उत्तराखंड वाली ने भी उत्तर देना बंद कर दिया है...  😉😉😉😂😂😂","Kya gazab hai na, Delhi wali dil de rahi hai, Patna wali pat rahi hai... Uttarakhand wali ne bhi uttar dena band kar diya hai... 😎😎😎 😄😄😄",train_error,paraphrase,0.8398,1,0.9,0.034,hard_aug
synth-train-7712-mix_hindi_heavy,train,1,"Log kehne se kya, unhe kaam hai bhokna, tum apna kaam karte raho.",लोग क्या कहते हैं यह मत देखो लोगों को काम है bhokna तुम अपना काम करते रहो,"Log kya keh rahe hain ye mat dekhna, logon ko to kaam hai bhokna, tum apna kaam karte raho",train_error,mix_hindi_heavy,0.7303,1,0.95,0.0209,hard_aug
synth-val-2539-paraphrase,train,1,"End bale da bhala, jo krega so bhrega",अंत भले दा भला जो करे गा सो भरेगा,"Ant bale da bhala, jo karega so bharega",val_error,paraphrase,0.7932,1,0.85,0.0464,hard_aug
synth-val-685-paraphrase,train,1,In sabh party ke leader logo ne imaam kab se bencha hai. Bharat me loktantrik chunav se se hi in logo ne Hindu Muslim ke masla me jhukake rakha hai. Chunaav me jit kar aaye hai aur satta sthapna karke apne ghar basa diya hai aur crore rupee ke jamin jaydaad banake rakhe hai. Aur humari pyari aam janta to gareeb bhuk mar rahi hai. Yahi sachai hai.,इन सभी पार्टियों के नेता लोगों ने ईमान कब का बेंचा हुआ है सबसे भारत देश में लोकतंत्र आया है तब से ईन नेताओं ने भारत देश की जनता को हिंदू मुस्लिम के मसले में फंसा कर रखा कर चुनाव में जित कर आ रहें हैं और सत्ता स्थापन कर के खुद के घर बसा कर करोडों रूपये कीं जमीन जायदाद बना कर रखी है और हमारी प्यारी सी आम जनता वैसे कीं गरीब भुख मरी हीं रहीं हैं यही सच्चाई है,In sabhi party ke nete logo ne imaam kab se bencha hai. Bharat me loktantrik chunav se se hi in neto ne Hindu Muslim ke masle me fasake rakha hai. Chunaav me jit kar aaye hai aur satta sthapna karke apne ghar basa kar crore rupe ke jamin ja,val_error,paraphrase,0.9486,1,0.8,0.2775,hard_aug
synth-val-362-paraphrase,train,0,"Chahenge to chhod do, chodenge to nibhao, hamara pyaar hai, marzi to tumhare.","चाहो तो छोड़ दो  चोदो तो निभा लो प्यार हमारा हैं, मर्ज़ी तुम्हारी हैं.","Chaho to chhod do, chodo to nibha lo, pyar hamara hai, marzi tumhari hai.",val_error,paraphrase,0.7632,0,0.85,0.0065,hard_aug
synth-val-362-obfuscation,train,0,"Chaho to chhod do, chod@o to nibha lo, pyar hamara hai, marzi tumhari hai.","चाहो तो छोड़ दो  चोदो तो निभा लो प्यार हमारा हैं, मर्ज़ी तुम्हारी हैं.","Chaho to chhod do, chodo to nibha lo, pyar hamara hai, marzi tumhari hai.",val_error,obfuscation,0.9749,0,0.9,0.0174,hard_aug
synth-train-8689-paraphrase,train,0,"Tum jaise aurat ke saath ladka kisi aur se bhi kar sakta hai, laaj sarm he.",तुम जैसी औरत के वजह से ही लडका खाराब होता है लाज सरम हे,"Tum jaisi aurat ke wajah se hi ladka kharab hota hai, laaj sarm he",train_quarantine,paraphrase,0.661,0,0.9,0.1033,hard_aug
synth-val-3012-paraphrase,train,1,"Bachcharo log sales man ki cunning ke shikaar ho jaate hai, ap bhi to ho na isme.",Sales man की चतुराई के शिकारी बनते है बेचारे उसमें आप भी हो न,"Bachcharo sales man ki chaturai ke shikaari ban jaate hai, ap bhi ho na isme.",val_error,paraphrase,0.762,1,0.9,0.9334,hard_aug
synth-train-8689-obfuscation,train,0,"Tum jaisi aur@t ke wajah se hi l@dka kh@r@b hota h@i, l@j sarm he",तुम जैसी औरत के वजह से ही लडका खाराब होता है लाज सरम हे,"Tum jaisi aurat ke wajah se hi ladka kharab hota hai, laaj sarm he",train_quarantine,obfuscation,0.7111,0,0.95,0.06,hard_aug
synth-train-2717-paraphrase,train,1,"Pura saal ka tyohar hai, celebrate karo aur patake bhi chhadana de do. Jai Shri Ram",साल भर का त्योहार है सेलीब्रेट कर लेने दो  हमे पटाखे फोड लेने दो । जय श्री राम,"Sala pura saal ka tyohar hai, celebrate karo phir bhi humko patake chhadane do. Jai Shri Ram",train_error,paraphrase,0.8108,1,0.95,0.7332,hard_aug
synth-train-2717-mix_hindi_heavy,train,1,"Sala pure saal ka tyohar hai, celebrate karo phir bhi humko patakhe chhadane do. Jai Shri Ram",साल भर का त्योहार है सेलीब्रेट कर लेने दो  हमे पटाखे फोड लेने दो । जय श्री राम,"Sala pura saal ka tyohar hai, celebrate karo phir bhi humko patake chhadane do. Jai Shri Ram",train_error,mix_hindi_heavy,0.9442,1,0.9,0.9901,hard_aug
synth-train-2717-contrastive,train,0,"Sala pura saal ka tyohar hai, celebrate karo phir bhi humko patake chhadane do. Tu toh bekaar hai. Jai Shri Ram",साल भर का त्योहार है सेलीब्रेट कर लेने दो  हमे पटाखे फोड लेने दो । जय श्री राम,"Sala pura saal ka tyohar hai, celebrate karo phir bhi humko patake chhadane do. Jai Shri Ram",train_error,contrastive,0.9216,0,0.8,0.9919,hard_aug
synth-train-18249-paraphrase,train,0,"Didi, orke bhadwe kitin bomba martil maro pan aaple nad sodaycha nay jaye Bhim 🙏🙏🙏",दीदी बाकीचे भड़वे किती बोंबा मार्तिल मरूदे pan aapla nad sodaycha nay jay bhim 🙏🙏🙏,"Didi, bakichya bhadwe kitu bomba martil marude pan aapla nad sodaycha nahi jay Bhim 🙏🙏🙏",train_quarantine,paraphrase,0.741,0,0.9,0.9932,hard_aug
synth-train-18249-obfuscation,train,0,"DIdi, bakichya bhadwe kitu b0mba martil marude pan aapla nad s0daycha nahi jay BhiM 🙏🙏🙏",दीदी बाकीचे भड़वे किती बोंबा मार्तिल मरूदे pan aapla nad sodaycha nay jay bhim 🙏🙏🙏,"Didi, bakichya bhadwe kitu bomba martil marude pan aapla nad sodaycha nahi jay Bhim 🙏🙏🙏",train_quarantine,obfuscation,0.9381,0,0.9,0.9946,hard_aug
synth-train-5646-paraphrase,train,0,Ye BJP ke ghus lene wala sudhire hai 😠👌👌👌😠👌👌👌👌👌😠👌👌😠👌😠👌😠👌😠👌😠👌👌👹👹👹👹👹👹👹👹👹👹👹👹👹👹👹👹👹👹👹👹👹👹👹👹👹👹👹👹😡😡👹👹👹👹👹😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡,यह bjp का घूस लेने सुधीर है 😠👌👌👌😠👌👌👌👌👌😠👌👌😠👌😠👌😠👌😠👌😠👌👌👹👹👹👹👹👹👹👹👹👹👹👹👹👹👹👹👹👹👹👹👹👹👹👹👹👹👹👹👹👹😡😡👹👹👹👹👹😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡,Ye BJP ka ghus lene wala sudhire hai 😠👌👌👌😠👌👌👌👌👌😠👌👌😠👌😠👌😠👌😠👌👌👹👹👹👹👹👹👹👹👹👹👹👹👹👹👹👹👹👹👹👹👹👹👹👹👹👹👹👹👹😡😡👹👹👹👹👹😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡,train_quarantine,paraphrase,0.9977,0,0.95,0.9815,hard_aug
