row_id,split,label,pred,p_abuse,error,bucket,borderline,text,hindi_text,hindi_abuse,hinglish_abuse,score_delta
train-3714,train,0,1,0.010075923,fn,source_label_wrong,0,Here is the rewritten Hinglish line:,जहानुम से हो,0.0064,0.0092,-0.0028
train-3806,train,1,0,0.99619627,fp,source_label_wrong,0,"Kuch to sharam karo teri ghar mein bhi maa behen bhi hai, aisa unke bare mein bhi tu sochta hoga, isiliye tu ne post aisa kiya hai 😡😡😡",कुछ तो शर्म कर तेरे घर मे भी माँ बहन भी है ऐसा उनके बारे मे भी तू सोचता होगा इसी लिये तूने पोस्ट ऐसा किया है 😡😡😡,0.993,0.9582,0.0348
train-4062,train,1,0,0.6375087,fp,obfuscation,0,"Winston Churchill ne British PM the, Churchill ka statue ke saamne Gandhi ka baap ka statue lagaya hai. Kya yeh sach hai ki unhe Gandhi ke saath nanga fakiyr kehte the aur ab unki statue ke saamne Gandhi ka statue lagaya hai.",ब्रिटिश प्रधानमंत्री विंस्टन चर्चिल ने अध नंगा फकीर कहकर महात्मा गांधी का मजाक उड़ाया था. बड़ी बात है कि आज उन्हीं बापू की प्रतिमा चर्चिल की स्टैच्यू के बगल में लगाई गई है।,0.0243,0.0144,0.0099
train-4107,train,1,0,0.9561592,fp,source_label_wrong,0,Ab to gaya tota chor,अब तो गया टोटी चोर,0.9754,0.9974,-0.022
train-4139,train,0,1,0.018140256,fn,source_label_wrong,0,"😍🔥Let's go on, give and take, keep going, you're having a blast with me, you're having fun with me 🤓😆😜","😍🔥ले ते रहिए दे ते रहिए लेते-देते रहिए, आपसे ही मौज है_________ आपसे  है मस्ती 🤓😆😜",0.0107,0.008,0.0027
train-4339,train,1,0,0.982203,fp,false_positive_other,0,Ye paudhe ko paani denewale ladke ke bajaali ladki ke haath mein.,पौधे को पानी देनेवाले लडके के bajuwali ladki के हाथ में,0.0192,0.9607,-0.9415
train-4399,train,0,1,0.09007836,fn,benign_looking_insult,0,Ye wahi likhna hai jo usko bahut jyada chhoda chhoda.,पर इस वीडियो को वही लाइक करना जिसको बहुत ज्यादा चंदू चंदू,0.1141,0.9874,-0.8733
train-4484,train,0,1,0.11096127,fn,obfuscation,0,World mc thi hai rahegi 😂😂,दुनिया mc थी है रहेगी😂😂,0.9736,0.9493,0.0242
train-4576,train,0,1,0.009402787,fn,source_label_wrong,0,Here is the rewritten Hinglish line:,मेरे भैया की साली 👉 मेरी समधन 👈😊😀😂,0.0057,0.0092,-0.0035
train-4651,train,1,0,0.95806116,fp,false_positive_other,0,Ye ek rashm hoti hai jisme bhai chuda daltah hai aur ladki ko apni sadhi tk dekhna nai hota.,Ye ek रश्म होती है जिसमे भाई चुडा डालता है ओर लड़की को अपनी sadhi tk dekhna nai hota,0.0091,0.9991,-0.99
train-4757,train,0,1,0.4604727,fn,benign_looking_insult,1,Kya pata uska shav hai ya kisi aur ki khud bachne ke liye chal chala hoga,क्या पता उसका शव है या किसी और की ''' खुद बचने के लिए चाल चला होगा,0.0669,0.9628,-0.8958
train-4774,train,1,0,0.98906976,fp,source_label_wrong,0,Gandhari ki shapit hai saale.,गांधारी की श्रापित है साले,0.9583,0.9793,-0.021
train-4897,train,0,1,0.24658889,fn,benign_looking_insult,0,"Teruko dekhar kar hi khada ho jata hai, phir haath se maslaana padta hai.",तेरेको देखकर ही खडा हो जाता है फिर हात से मस्लना पडता है,0.9949,0.9785,0.0163
train-5073,train,0,1,0.08276096,fn,benign_looking_insult,0,"Shadi se pehle ya shadi ke baad bhi nahi karna chaahiye, shadi ho gaya kya?",शादी से पहले या शादी के बाद भी नही करना चाहिए शादी हो गया क्या,0.1336,0.9568,-0.8232
train-5090,train,1,0,0.9255204,fp,false_positive_other,0,"Ladko ko ladkiyaan chedti hai, ladkiyaan bhi kuchh kam nahi hai, ladko ko chedne ke maamle mein.",लडको को लडकीयां छेड़ती है लडकीयां भी कुछ कम नही है लडको को छेड़ने के मामले में,0.0069,0.9982,-0.9913
train-5164,train,1,0,0.7788612,fp,false_positive_other,0,"Aise dekha hai, pagal mat karo",ऐसे देखा है पागल मत करो,0.9699,0.9709,-0.001
train-5488,train,0,1,0.016248213,fn,source_label_wrong,0,"Karo na, thoda mujhe bhi dhyaan diya karie, bhaaye khali bhaiyo par dhyaan na dijiye.",थोड़ा मुझ पर भी ध्यान दिया करिए भावे खाली भाइयों पर ध्यान ना दीजिए,0.0177,0.6035,-0.5858
train-5565,train,0,1,0.08615296,fn,source_label_wrong,0,"Salman Khan bhai bol diya, gayi tu ab 🤣🤣🤣",सलमान खान भाई बोल दिया🤣🤣🤣गयी तू अब,0.0215,0.0277,-0.0062
train-5588,train,1,0,0.94764924,fp,false_positive_other,0,Ye yogiji haare to roti ke tukde ke liye bhi taras jaoge,योगीजी हारे तो रोटी के टुकड़े के लिए भी तरस जाओगे 🚩🚩🚩🚩,0.0182,0.9525,-0.9343
train-5627,train,1,0,0.94138825,fp,source_label_wrong,0,"Abey, Pakistan wale, apni dharati ke neeche permanent bomb to nahi phod liye, jaao 72 houri ke paas aapka swagat hai 😂😂😂",अबे कहीं पाकिस्तान वाले अपनी धरती के नीचे परमनु बम तो नहीं फोड़ लिए  जाओ 72 हूरो के पास आपका स्वागत है 😂😂😂,0.9639,0.9759,-0.012
train-5642,train,0,1,0.013081214,fn,source_label_wrong,0,Har-har yogi ghar-ghar yogi,हर-हर योगी घर-घर योगी,0.0084,0.093,-0.0847
train-5713,train,1,0,0.99645066,fp,false_positive_other,0,"Pehle sharam, ab gayab",पहले शर्म अब गायब,0.0079,0.3674,-0.3595
train-5749,train,1,0,0.5168323,fp,false_positive_other,1,Ye gazab smile hai,गज़ब स्माइल है,0.0049,0.0217,-0.0168
train-5788,train,0,1,0.13510656,fn,benign_looking_insult,0,"Ye ladkiyon ko bachpan se hi bade bade lena ki adat lag gayi hai, aap unki chinta na kare... 😜","जिन औरतों को बचपन से ही बडे बडे लेने की आदत लग गयी हो, आप उन की चिंता ना करे........ 😜",0.9722,0.9561,0.0161
train-5880,train,1,0,0.85381633,fp,false_positive_other,0,"😝😝 Ladkon ko koi mtlb nahi, h sala, chaahe school ka akhiri din ho ya, jindagi ka bss mauj lena te mtlb 🤦🤦✔✔✔✔😝😝😝",😝😝लड़कों को कोई मतलब नहीं h sala  चाहे स्कूल का आखिरी दिन हो या 😂😂 जिंदगी का 😂😂😂 bss मौज लेने te mtlb 🤦🤦✔✔✔✔😝😝😝,0.0137,0.9124,-0.8987
train-5907,train,1,0,0.70793986,fp,false_positive_other,0,"Ye video mast hai, gulab ka nasha sharab ka aaj to dikh rahi hai, par yeh nakab kis kaam ka!",मस्त है वीडियो फूल है गुलाब का नशा शराब का आज तो दिख रही है पर यह नकाब किस काम का,0.0054,0.9935,-0.9881
train-6197,train,1,0,0.9955848,fp,obfuscation,0,"Bro, ye kharch PM par he Narendra Modi ji par nahi, humne to yeh bhi pada he ke hamare desh ke phele PM ke kapde England dhulai ke liye jate the.",भाई  ये खर्च  प्रधानमंत्री  पर  हे  नरेंद्र मोदी  जी  पर  नहीं  हम ने  तो  यह  भी  पाड़ा  हे  के हमारे  देश  के  पहले पीएम  के  कपड़े  इंग्लेंड  धुलाई  के  लिए  जाते  थे,0.0109,0.9942,-0.9834
train-6208,train,0,1,0.4891846,fn,obfuscation,1,"Abh kamal bhi nahi khilenga, kyunki suwaro ne kichad mein itni uchhal kood aur lotma patti ki hai ki kamal khilne se rahega, agar khil bhi gaya to kamjor aur sugand ki jagah durgand dega! Isliye janta aur kisaanon ne kichad saaf karna ka man bana liya hai. Soor aur kamal dono gayab ho jayenge.","अब कमल भी नहीं खिलेगा, क्युंकि सुवरो ने  कीचड़ में इतनी उछल कूद और लोटम पाटी की है कि कमल खिलने से रहा, अगर खिल भी गया तो कमजोर और सुगंध की जगह दुर्गन्ध देगा! इसलिए जनता और किसानों ने कीचड़ साफ करने का मन बना लिया है । सूअर और कमल दोनो गायब हो जायेंगे ।।।",0.9974,0.9631,0.0344
train-6446,train,1,0,0.62604797,fp,false_positive_other,0,"Ye bari nice hai, pehli baar pura kapda pahna hai.",बैरी नाईस ह पहली बार पूरा कपड़ा पहना ह,0.0109,0.9716,-0.9607
train-6539,train,0,1,0.10510445,fn,benign_looking_insult,0,Pani maar li bhabs.,पानी मारल भाभी,0.9877,0.9742,0.0136
train-6587,train,1,0,0.9054611,fp,sarcasm,0,Election aayee hai to bharti nikal rahi hai. Chunaav khatam bharti radd 🤣🤣🤣,चुनाव आ गया है तो भर्ती निकल रही है ।। चुनाव खत्म भर्ती रद्द 🤣🤣🤣,0.0078,0.9594,-0.9515
train-6670,train,0,1,0.0243004,fn,benign_looking_insult,0,"School band karna hai sabhi cheeze band honi chahiye, majduri se lekar sare kaam.",स्कूल  बंद  करना है सभी चीजे बंद होनी चाहिए मजदूरी से लेकर सारे काम,0.1593,0.0697,0.0896
